"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-kiralik/daire/138236-1487","15","35.000","26-03-2025","Kiralık Daire","3 +
                          1","140 m²","5
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrumenkul","Antalya / Konyaaltı / Molla Yusuf Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/5/9/8/3/4/4/32ca786c-681f-4311-9823-27b883ade40a.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-kepez-yesilyurt-kiralik/daire/148964-16","19","4.000","07-04-2025","Kiralık Daire","3 +
                          1","150 m²","5
                        Yaşında","Giriş Katı","","","","Adilden Yeşilyurt Mah.De Üniverste Mesafesinde Bayanlara Oda","Antalya / Kepez / Yeşilyurt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/0/8/2/3/3/4/4513620a-f064-4fae-92ef-eb31389d0a7d.jpeg","",""
"https://www.hepsiemlak.com/antalya-serik-merkez-kiralik/daire/147608-81","17","12.000","17-03-2025","Kiralık Daire","2 +
                          1","135 m²","15
                        Yaşında","En Üst Kat","","","","Antalya Serik Merkez Mahallesi 2+1 Temiz Daire","Antalya / Serik / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/3/4/6/2/4/4/67ae2faa-5d4c-47fc-bd61-aa8310baae0a.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/93111-775","10","11.000","08-04-2025","Kiralık Daire","1 +
                          1","40 m²","7
                        Yaşında","Bodrum","","","","Ahatlı’da Eşyalı 1+1 Bodrum Kat Kiralık Daire","Antalya / Kepez / Ahatlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/akalin-benim-evim-emlak-93111","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/2/6/3/4/4/4/1744097520-534237-44436273.jpeg","Akalın Benim Evim Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/1/3/9/0/ef75ed59-2f21-4270-ba25-04d2f540f85f.jpg"
"https://www.hepsiemlak.com/antalya-finike-hasyurt-kiralik/daire/132227-780","14","20.000","01-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","6. Kat","","","","Denize Sıfır Konumda 2+1 Deniz Manzaralı Sıfır Kiralık Daire","Antalya / Finike / Hasyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokhan-gokdemir-gayrimenkul-132227","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/1/1/2/4/4/4/1743768508-366833-44421153.jpeg","Gökhan Gökdemir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/2/3/1/905869d0-2614-4f3f-8384-defbf8d26ff1.jpg"
"https://www.hepsiemlak.com/antalya-aksu-altintas-kiralik/daire/69240-317","12","20.000","06-04-2025","Kiralık Daire","1 +
                          1","55 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Dairemiz","Antalya / Aksu / Altıntaş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/5/9/2/4/4/4/1743951890-878717-44429599.jpeg","",""
"https://www.hepsiemlak.com/antalya-kepez-gunes-kiralik/daire/80094-15","7","17.000","13-05-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","7. Kat","","","","Site İçinde Yeni Eşyalı 1+1","Antalya / Kepez / Güneş Mah.","https://www.hepsiemlak.com/emlak-ofisi/elodi-emlak-gayrimenkul-danismanlik-80094","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/1/4/2/2/3/4/1724241663-957244-43224151.jpeg","Elodi Emlak Gayrimenkul Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/0/0/8/0/faab8ab2-cc73-4149-906d-aaa067fc69a7.jpeg"
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/129199-528","17","15.000","06-05-2025","Kiralık Daire","3 +
                          1","120 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atatürk Cad Üstü 3+1 Kiralık","Antalya / Döşemealtı / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-otomotiv-129199","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/4/1/1/3/4/4/1741678770-8515658-44311457.jpeg","Kaya Emlak & Otomotiv","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/1/9/2/1/97616a91-c35f-4ca9-ab8f-d56d3e643322.jpeg"
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/129199-520","16","13.000","28-04-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Ayrı Mutfaklı Kiralık","Antalya / Döşemealtı / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-otomotiv-129199","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/5/2/2/4/4/1740126081-591594-44225955.jpeg","Kaya Emlak & Otomotiv","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/1/9/2/1/97616a91-c35f-4ca9-ab8f-d56d3e643322.jpeg"
"https://www.hepsiemlak.com/antalya-alanya-cikcilli-kiralik/daire/136471-458","26","20.000","16-05-2025","Kiralık Daire","1 +
                          1","60 m²","9
                        Yaşında","1. Kat","","","","Oba Da Full Aktiteli Siteden  Full Eşyalı Kiralık 1+1","Antalya / Alanya / Cikcilli Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/9/3/8/3/4/841df772-db30-48cf-8a1b-5b0c660863a1.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-cumhuriyet-kiralik/daire/6545-3856","35","55.000","10-05-2025","Kiralık Daire","3 +
                          1","140 m²","1
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Cumhuriyet'de Kiralık 3+1 Denize Sıfır Dubleks Daire","Antalya / Alanya / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazar-emlak-6545","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/0/2/5/4/3/4/03865633-7d44-4d1d-bb7e-bf8ac4937f55.jpg","Nazar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/5/6/0/0/a80bd74b-f821-4bbf-980b-ee82b57c5722.jpeg"
"https://www.hepsiemlak.com/antalya-kepez-altinova-duden-kiralik/daire/138236-1379","13","16.250","18-04-2025","Kiralık Daire","4 +
                          1","150 m²","2
                        Yaşında","Yüksek Giriş","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimenkul 'den 4+1 Kiralık Daire","Antalya / Kepez / Altınova Düden Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/9/4/9/2/4/4/a8cf0980-b54b-4855-a9d2-901ab8935289.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-kepez-kultur-kiralik/daire/119137-87","21","6.000","16-05-2025","Kiralık Daire","1 +
                          1","35 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültür Mahallesinde Kampüse Yakın Full Eşyalı 2+0 Dairede 1 Kişilik Oda Kısa Dönem Kiralık","Antalya / Kepez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/1/9/9/1/3/4/0c6b1a89-cf08-4a4d-8b25-08d82e83c0a0.jpg","",""
"https://www.hepsiemlak.com/antalya-manavgat-side-kiralik/daire/151325-73","4","17.000","24-03-2025","Kiralık Daire","2 +
                          1","50 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Deniz Gayrimenkuldensidede Eşyalı Kiralık Daire","Antalya / Manavgat / Side Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/9/6/3/4/4/1742636282293-44369659.jpg","",""
"https://www.hepsiemlak.com/antalya-korkuteli-asagipazar-kiralik/daire/0-44306135","24","11.500","21-05-2025","Kiralık Daire","2 +
                          1","140 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Korkuteli De Sahibinden Kiralık 2. Kat Daire Doğalgaz Yok 2+1 Ayrı Mutfak.Belediyeye 300 Metre","Antalya / Korkuteli / Aşağıpazar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/6/0/3/4/4/1741592887786-44306135.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-avsallar-kiralik/residence/0-44206701","31","3.000","30-04-2025","Kiralık Residence","1 +
                          1","55 m²","Sıfır Bina","4. Kat","","","","Sahibinden Kiralık Uzun Veya Kısa Süre Ulltra Lüks Rezidans...","Antalya / Alanya / Avsallar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/6/0/2/4/4/1739819458052-44206701.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-avsallar-kiralik/daire/0-43326700","15","2.000","22-03-2025","Kiralık Daire","1 +
                          1","75 m²","3
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Günlük Kiralık","Antalya / Alanya / Avsallar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/6/2/3/3/4/bd99b2f1-0ef7-4b34-9c94-18c15082a9ca.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-avsallar-kiralik/daire/157972-7","6","15.000","18-04-2025","Kiralık Daire","2 +
                          1","100 m²","2
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ewax Propertyden Kiralık 2 + 1","Antalya / Alanya / Avsallar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/2/3/9/4/4/4/1744963347-748399-44493228.jpeg","",""
"https://www.hepsiemlak.com/antalya-aksu-kemeragzi-kiralik/daire/138236-1523","10","20.000","02-04-2025","Kiralık Daire","2 +
                          1","150 m²","15
                        Yaşında","Teras Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimenkul 'den Kiralık Eşyalı 2+1 Daire","Antalya / Aksu / Kemerağzı Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/2/1/4/4/4/5035b714-be78-44d6-a7a2-1ca02d33cb96.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-muratpasa-ermenek-kiralik/daire/120318-1250","32","30.000","12-04-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aksu Altıntaş Ta Kiralık 2+1 Mobilyalı Daire Bahçe Katı","Antalya / Muratpaşa / Ermenek Mah.","https://www.hepsiemlak.com/emlak-ofisi/rose-estates-120318","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/7/5/1/8/3/4/8b652785-6699-41d5-ba26-69f5af868a9b.jpg","Rose Estates","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/3/0/2/1/320dfa1e-4041-4e76-ac4f-af82078358f2.png"
"https://www.hepsiemlak.com/antalya-finike-karsiyaka-kiralik/daire/152445-84","31","10.000","21-03-2025","Kiralık Daire","3 +
                          1","160 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karşıyaka Mahallesinde Çok Geniş Eşyalı Daire","Antalya / Finike / Karşıyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/0/5/3/4/4/1742303155-175702-44350922.jpeg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-altinkale-kiralik/villa/23995-3576","31","75.000","11-04-2025","Kiralık Villa","3 +
                          2","240 m²","4
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gökhan Üçgün'den Palm Cıty Modern'de *eşyalı* Trıplex Villa","Antalya / Döşemealtı / Altınkale Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-incekum-kiralik/daire/36751-1660","27","16.000","14-04-2025","Kiralık Daire","2 +
                          1","110 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Avsallarda 2+1 Kiralık Denize Yakın Kiralık Esyalı Daire","Antalya / Alanya / İncekum Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kepez-teomanpasa-kiralik/daire/0-44313210","10","16.000","15-03-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","Bahçe Katı","","","","Kepez Belediyesi Civarı 2+1 Daire","Antalya / Kepez / Teomanpaşa Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kas-andifli-kiralik/daire/2525-18914","15","35.000","03-05-2025","Kiralık Daire","2 +
                          2","110 m²","13
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaş 2+1 Kiralık Eşyalı Daire","Antalya / Kaş / Andifli Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-2525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/0/5/7/5/3/4/1729497888-382893-43575012.jpeg","Kw Platin","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/2/0/0/a4509f33-a4bb-45a8-9667-57fc40f86061.jpg"
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/133424-183","14","16.000","15-04-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlar Mah. Barbaros Caddesine Sıfır 2+1 Eşyalı Daire","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/1/9/7/4/4/4/1744743384-905707-44479121.jpeg","",""
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/121397-261","11","14.000","01-04-2025","Kiralık Daire","1 +
                          1","80 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahatlı Mah. Diş Hastanesi Yakını 1+1 Full Eşyalı Y.Giriş","Antalya / Kepez / Ahatlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/7/6/4/6/3/4/1730646190297-43646731.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-kemeragzi-kiralik/daire/138236-1521","8","30.000","02-04-2025","Kiralık Daire","3 +
                          1","250 m²","15
                        Yaşında","4. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimeenkul'den Eşyalı Kiralık 3+1 Daire","Antalya / Aksu / Kemerağzı Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/2/2/1/4/4/4/d3100bdf-5631-44f4-8fab-372b1e5d6f55.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-kepez-safak-kiralik/daire/123766-706","14","13.000","19-05-2025","Kiralık Daire","2 +
                          1","75 m²","7
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahatlı Diş Hastanesi Karşısı 2 +1 Amerikan Mutfak Giriş Kat Daire","Antalya / Kepez / Şafak Mah.","https://www.hepsiemlak.com/emlak-ofisi/07-baser-insaat-emlak-123766","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/7/7/1/8/3/4/1733497291102-43817781.jpg","07 Başer İnşaat Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/7/3/2/1/5508045e-162a-4e4c-accc-07314a91bed2.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-emek-kiralik/daire/158210-63","","18.000","26-04-2025","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Emek Mahallesinde 2+1 Full Eşyalı Kiralık Daire","Antalya / Manavgat / Emek Mah.","","","",""
"https://www.hepsiemlak.com/antalya-manavgat-dikmen-kiralik/daire/158210-35","","10.000","26-04-2025","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Dıkmen Mahallesinde 2+1 Kiralık Daire","Antalya / Manavgat / Dikmen Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kepez-kultur-kiralik/daire/144322-53","8","11.000","20-03-2025","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültür De Ünv 5 Dk Full Eşyalı 1+1","Antalya / Kepez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/0/2/5/3/4/e032f438-d4b8-49ce-a38d-269be11678f1.jpeg","",""
"https://www.hepsiemlak.com/antalya-kepez-kultur-kiralik/daire/144322-33","8","13.000","20-03-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kısa Dönem Full Eşyalı 1+1","Antalya / Kepez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/9/9/2/9/2/4/1742465652-171503-42929925.jpeg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-altinkum-kiralik/daire/138236-1394","19","42.000","08-03-2025","Kiralık Daire","4 +
                          1","250 m²","12
                        Yaşında","Yüksek Giriş","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimenkul'den 4+1 Daire","Antalya / Konyaaltı / Altınkum Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/4/0/0/3/4/4/706af77c-a35b-4f0e-9239-3169e53d5285.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-kiralik/daire/138236-1420","13","32.000","10-03-2025","Kiralık Daire","2 +
                          1","110 m²","13
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimenkul 'den Konyaaltı 'nda 2+1 Bahçe Dublex","Antalya / Konyaaltı / Molla Yusuf Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/3/9/0/3/4/4/508cf9f7-7860-42b5-8cb3-29786c0d1fd2.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-muratpasa-ermenek-kiralik/mustakil-ev/138236-1384","8","20.500","07-03-2025","Kiralık Müstakil Ev","1 +
                          1","104 m²","11
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","","İsa Kavak Gayrimenkulden Müstakil Daire","Antalya / Muratpaşa / Ermenek Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/5/9/2/4/4/2462cebe-9ac9-487d-bbdf-e53b27ac4e83.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
